method,saved_episode,test_seed,step,reward,success,latency_ms,energy_mJ,selected_agent,selected_cpu_fraction,selected_bandwidth_fraction,mean_cpu_fraction,mean_bandwidth_fraction,selection_score_gap,selection_entropy,low_resource_action,near_saturated_resource
MADDPG Seed 42,30,970021,68,-3.889415976647077,0,1111.458918173675,20320.411009012805,uav_U1,0.9999998807907104,0.9999997615814209,0.7808251976966858,0.8035904765129089,0.00047600269317626953,0.9692448949236777,0,1
MADDPG Seed 42,30,970021,69,1.0935421806703554,1,729.0202058548177,23020.655426777317,uav_U1,1.0,1.0,0.6081059575080872,0.7896043062210083,0.00015974044799804688,0.9814886473082484,0,1
MADDPG Seed 42,30,970021,70,-3.7675991164316964,0,714.8740022744103,24274.960852471606,uav_U1,1.0,0.9999998807907104,0.5119239687919617,0.6562044024467468,0.0002205967903137207,0.9831095231006833,0,1
MADDPG Seed 42,30,970021,71,-4.972097552780767,0,2706.845924610165,62034.32431432028,uav_U1,1.0,1.0,0.5234505534172058,0.7102711796760559,0.00018769502639770508,0.9664027191458223,0,1
MADDPG Seed 42,30,970021,72,-3.8945906507287784,0,1358.2414869210875,26955.317630965274,uav_U1,1.0,1.0,0.6286148428916931,0.7384700179100037,0.00015175342559814453,0.9801318083926952,0,1
MADDPG Seed 42,30,970021,73,1.1147153425746936,1,599.3573241999884,3030.6068216927006,uav_U1,0.9999998807907104,0.9999998807907104,0.6060737371444702,0.7354498505592346,0.00046050548553466797,0.9767164137323228,0,1
MADDPG Seed 42,30,970021,74,1.2448504301554557,1,207.87178704596346,5107.495450817037,uav_U1,1.0,1.0,0.5170096158981323,0.7997055053710938,0.0002148747444152832,0.9823527209308285,0,1
MADDPG Seed 42,30,970021,75,1.3165591476310223,1,348.91260348724194,9101.426970452436,uav_U1,1.0,0.9999998807907104,0.5458322763442993,0.695458710193634,0.000152587890625,0.9794407565823776,0,1
MADDPG Seed 42,30,970021,76,-4.932164243901091,0,1600.3035782850495,72615.85949276226,uav_U1,1.0,1.0,0.5077710747718811,0.6910656690597534,0.00011622905731201172,0.9784854608074315,0,1
MADDPG Seed 42,30,970021,77,-4.030243846267895,0,847.7040136670554,20158.066329782894,uav_U1,1.0,1.0,0.7115539908409119,0.6825043559074402,0.0003606081008911133,0.9668239356223539,0,1
MADDPG Seed 42,30,970021,78,-4.629227397639517,0,4164.588796571259,141200.9958866187,uav_U1,1.0,1.0,0.49073758721351624,0.6944854259490967,0.00015664100646972656,0.9716359300456217,0,1
MADDPG Seed 42,30,970021,79,-4.812452472657888,0,3292.801386265826,141928.01156195274,uav_U1,1.0,0.9999998807907104,0.5865753889083862,0.6084140539169312,0.00013887882232666016,0.9714426136341948,0,1
MADDPG Seed 42,30,970021,80,0.8923212839888157,1,1094.263785529024,49118.76067367438,uav_U1,1.0,1.0,0.5466230511665344,0.6164910197257996,0.00017958879470825195,0.9779905210931196,0,1
MADDPG Seed 42,30,970021,81,-4.666612170179049,0,721.4512032901073,23226.31921368706,uav_U1,1.0,1.0,0.6046512126922607,0.7355120182037354,0.00020200014114379883,0.9767273893828912,0,1
MADDPG Seed 42,30,970021,82,-4.446434281937233,0,3585.1624925004253,132236.00166852854,uav_U1,1.0,1.0,0.48064202070236206,0.7345037460327148,6.222724914550781e-05,0.9674971778864662,0,1
MADDPG Seed 42,30,970021,83,-7.500091968506564,0,3244.8347753183893,131299.49354154812,uav_U1,1.0,1.0,0.48715394735336304,0.6536675691604614,0.00018984079360961914,0.9766413444241896,0,1
MADDPG Seed 42,30,970021,84,0.7582966268845899,1,1060.5033946510257,14615.967703357843,uav_U1,1.0,1.0,0.7389339208602905,0.7173559069633484,0.00022464990615844727,0.9650028059789817,0,1
MADDPG Seed 42,30,970021,85,1.3422145689558367,1,270.2857467846463,3425.4321870448694,uav_U1,1.0,1.0,0.5843280553817749,0.6968873739242554,0.00018769502639770508,0.9637014665795104,0,1
MADDPG Seed 42,30,970021,86,-3.6188199261855543,0,2011.4717875008412,26480.58543178216,uav_U1,1.0,1.0,0.489738404750824,0.7783591151237488,0.00010406970977783203,0.9647299678728705,0,1
MADDPG Seed 42,30,970021,87,-5.340114514831043,0,1525.0921188907096,65131.65141558549,uav_U1,1.0,1.0,0.5051027536392212,0.6110434532165527,0.00014698505401611328,0.9752256925886095,0,1
MADDPG Seed 42,30,970021,88,-4.92898576243269,0,2870.951932054319,39446.69987623775,uav_U1,1.0,1.0,0.4642382264137268,0.6446901559829712,0.00012934207916259766,0.9607532618754091,0,1
MADDPG Seed 42,30,970021,89,0.7305350032270006,1,1457.191986579654,27488.142353858544,uav_U1,1.0,0.9999998807907104,0.7450734376907349,0.7226079702377319,0.000448763370513916,0.9652325698338057,0,1
MADDPG Seed 42,30,970021,90,-4.635571787982338,0,984.4560244353315,16867.85243260237,uav_U1,0.9999998807907104,0.9999998807907104,0.6627419590950012,0.67889803647995,0.0002955794334411621,0.9656895089466213,0,1
MADDPG Seed 42,30,970021,91,1.093163246407761,1,776.4757162692857,28101.433687251643,uav_U1,1.0,0.9999998807907104,0.7269086241722107,0.5593873262405396,0.00031685829162597656,0.9657838374151857,0,1
MADDPG Seed 42,30,970021,92,-4.711010286347111,0,1333.1836450923547,33719.17967511124,uav_U1,1.0,1.0,0.4517665505409241,0.6578269004821777,0.00015425682067871094,0.9871559141248669,0,1
MADDPG Seed 42,30,970021,93,-7.500092413649468,0,8284.524382137633,109867.73028524613,uav_U1,1.0,1.0,0.45650991797447205,0.6242637634277344,4.1961669921875e-05,0.9660657873821463,0,1
MADDPG Seed 42,30,970021,94,0.9969952500531563,1,686.9787278812214,20317.149377010493,uav_U1,1.0,0.9999998807907104,0.5363687872886658,0.6338281035423279,0.00021821260452270508,0.9713029329491306,0,1
MADDPG Seed 42,30,970021,95,-3.8003195296263836,0,734.6285306192309,23013.493852236425,uav_U1,1.0,0.9999998807907104,0.522518515586853,0.6558055281639099,0.00027114152908325195,0.9853163536720497,0,1
MADDPG Seed 42,30,970021,96,0.9701660728506931,1,427.50148359530436,6930.376989356162,uav_U1,1.0,0.9999998807907104,0.6778835654258728,0.7885158061981201,0.00027626752853393555,0.9719693413176059,0,1
MADDPG Seed 42,30,970021,97,-4.133811791715211,0,462.34260013846267,7489.583946892254,uav_U1,1.0,1.0,0.6248670816421509,0.7375968098640442,0.00024837255477905273,0.9766438294771486,0,1
MADDPG Seed 42,30,970021,98,0.9306451696885145,1,479.31794285182696,2106.3179139973527,uav_U1,0.9999998807907104,0.9999998807907104,0.6173799633979797,0.765982985496521,0.0004922151565551758,0.9688187083412284,0,1
MADDPG Seed 42,30,970021,99,0.7207275412798619,1,603.0852590017099,8007.8826989027775,uav_U1,1.0,0.9999998807907104,0.5773323178291321,0.7506917715072632,0.00023430585861206055,0.9788895925448707,0,1
MADDPG Seed 42,30,970022,0,1.074154882608542,1,430.8613410909299,4617.733758734469,uav_U1,0.9999991655349731,0.9999986886978149,0.6458885669708252,0.7747294902801514,0.0007156729698181152,0.9541195165455294,0,1
MADDPG Seed 42,30,970022,1,-7.500091961559412,0,3912.809788525462,156232.3705739866,uav_U1,0.9999998807907104,0.9999997615814209,0.5241163969039917,0.4487544000148773,6.794929504394531e-06,0.9620115270235929,0,1
MADDPG Seed 42,30,970022,2,-5.372386458114264,0,1556.7831739399035,12757.94433686453,uav_U1,0.9999998807907104,0.9999997615814209,0.5804373621940613,0.7496991157531738,0.00040775537490844727,0.9553979727490043,0,1
MADDPG Seed 42,30,970022,3,-3.570693562238199,0,1763.280681347596,48992.489536233894,uav_U1,0.9999994039535522,0.999998927116394,0.6303058862686157,0.6429652571678162,0.0002091526985168457,0.9587996996181027,0,1
MADDPG Seed 42,30,970022,4,0.8283434629572108,1,310.9342981895289,7008.674999015326,uav_U1,0.9999997615814209,0.9999996423721313,0.6590391397476196,0.733977735042572,0.000971674919128418,0.9683011960625398,0,1
MADDPG Seed 42,30,970022,5,-7.500092293264194,0,1480.084561341805,26936.30060357216,uav_U1,0.9999996423721313,0.9999994039535522,0.5012707710266113,0.6044093370437622,0.0008630156517028809,0.9704822442094577,0,1
MADDPG Seed 42,30,970022,6,-7.500092189354176,0,4511.0746438184815,97815.24617515606,uav_U1,0.9999998807907104,0.9999997615814209,0.5338497161865234,0.47442492842674255,5.5789947509765625e-05,0.9588777716985613,0,1
MADDPG Seed 42,30,970022,7,1.2446558689778802,1,326.7225639986356,8078.55989020631,uav_U1,0.9999996423721313,0.9999992847442627,0.8496840596199036,0.7256752252578735,0.0012137293815612793,0.9593448581109589,0,1
MADDPG Seed 42,30,970022,8,1.1457414711434852,1,412.24956900752727,8701.4508275638,uav_U1,0.9999997615814209,0.9999996423721313,0.8061748743057251,0.6828235387802124,0.000732719898223877,0.9575651460169017,0,1
MADDPG Seed 42,30,970022,9,-7.500092937731835,0,3398.6425720292823,25322.547733423067,uav_U1,0.9999998807907104,0.9999997615814209,0.5875797271728516,0.5071856379508972,1.9550323486328125e-05,0.950809840179783,0,1
MADDPG Seed 42,30,970022,10,-5.146445736104945,0,1172.3346863550219,36343.70550092265,uav_U1,0.9999997615814209,0.9999995231628418,0.7162864804267883,0.6839621663093567,0.0002257227897644043,0.9578883064454304,0,1
MADDPG Seed 42,30,970022,11,1.332217087483986,1,126.10342913142095,2743.9333254164544,uav_U1,0.9999996423721313,0.9999994039535522,0.6354554891586304,0.6783381104469299,0.0006603598594665527,0.9634680786891215,0,1
MADDPG Seed 42,30,970022,12,0.5283514797715718,1,1684.6788264138113,44459.91819672956,uav_U1,0.9999998807907104,0.9999997615814209,0.5839263796806335,0.7083554863929749,0.0006260275840759277,0.9611882496870878,0,1
MADDPG Seed 42,30,970022,13,-3.772837170183008,0,1845.4801323835811,34876.40632076991,uav_U1,1.0,0.9999998807907104,0.5258427858352661,0.5717567801475525,0.0003361701965332031,0.9640504094324877,0,1
MADDPG Seed 42,30,970022,14,1.1226736395515866,1,508.88905884849066,14698.06331139177,uav_U1,1.0,0.9999998807907104,0.6439911127090454,0.7582661509513855,0.00034356117248535156,0.9655971478116493,0,1
MADDPG Seed 42,30,970022,15,-7.50009201132596,0,5189.1283079441155,174428.74810709048,uav_U1,0.9999995231628418,0.9999992847442627,0.6597931981086731,0.6461900472640991,3.62396240234375e-05,0.9516279403226238,0,1
MADDPG Seed 42,30,970022,16,0.7240416239846028,1,773.5387336337496,24335.523680576905,uav_U1,0.9999998807907104,0.9999997615814209,0.7935377955436707,0.7100417017936707,0.0008042454719543457,0.9625510941472917,0,1
MADDPG Seed 42,30,970022,17,-7.500092070310075,0,16108.764037697192,439413.10857578495,uav_U1,1.0,1.0,0.505774736404419,0.5244450569152832,3.5762786865234375e-07,0.9572465415187975,0,1
MADDPG Seed 42,30,970022,18,0.9812618159132465,1,5184.616415117645,116854.97274079734,uav_U1,1.0,1.0,0.5357877016067505,0.7259031534194946,0.00013780593872070312,0.9610005246448184,0,1
MADDPG Seed 42,30,970022,19,1.062100516051973,1,589.2884136523618,10050.76289183906,uav_U1,0.9999998807907104,0.9999997615814209,0.6511955261230469,0.7769290804862976,0.0007622241973876953,0.9649481348138862,0,1
MADDPG Seed 42,30,970022,20,1.256893585927097,1,154.80017867995286,5205.849903796053,uav_U1,0.9999998807907104,0.9999998807907104,0.5824304223060608,0.7674946784973145,0.0005634427070617676,0.9738229837371902,0,1
MADDPG Seed 42,30,970022,21,-7.500092132547172,0,4698.317659503626,108227.9794732474,uav_U1,0.9999998807907104,0.9999998807907104,0.5345331430435181,0.5406802296638489,0.0001201629638671875,0.958591990608289,0,1
MADDPG Seed 42,30,970022,22,0.7114820858878166,1,1374.2261858957352,34561.31808818972,uav_U1,0.9999997615814209,0.9999995231628418,0.828336238861084,0.7440842390060425,0.0011943578720092773,0.9569980362229086,0,1
MADDPG Seed 42,30,970022,23,0.86907435524275,1,725.4578130566723,6114.114282825161,uav_U1,0.9999997615814209,0.9999995231628418,0.6793561577796936,0.7777513265609741,0.0010047554969787598,0.9529618960421805,0,1
MADDPG Seed 42,30,970022,24,1.0256424528712185,1,745.0701092502674,7525.846264123095,uav_U1,0.9999998807907104,0.9999998807907104,0.741917610168457,0.7815396189689636,0.00047719478607177734,0.954933578477312,0,1
MADDPG Seed 42,30,970022,25,-4.504919196254276,0,886.1333463559008,9510.509491876483,uav_U1,0.9999998807907104,0.9999996423721313,0.7520724534988403,0.7126146554946899,0.0006430745124816895,0.9617741009221458,0,1
MADDPG Seed 42,30,970022,26,-7.500092256397107,0,3056.035429093865,58284.14483415187,uav_U1,0.9999998807907104,0.9999998807907104,0.5107855796813965,0.4870969355106354,4.673004150390625e-05,0.9585717995529981,0,1
MADDPG Seed 42,30,970022,27,1.2985648228535158,1,343.08822785262504,6006.041452782388,uav_U1,0.9999998807907104,0.9999997615814209,0.5817395448684692,0.8246997594833374,0.0005525946617126465,0.9674240759119255,0,1
MADDPG Seed 42,30,970022,28,-6.031504695200012,0,787.5050416139427,32707.817049422683,uav_U1,0.9999998807907104,0.9999997615814209,0.6907643675804138,0.7209544777870178,0.0006503462791442871,0.9688452155727899,0,1
MADDPG Seed 42,30,970022,29,-7.4076589108294675,0,3567.8011612039204,138879.03923150434,uav_U1,1.0,0.9999998807907104,0.5087710618972778,0.4403022229671478,0.00016558170318603516,0.9604322758682193,0,1
MADDPG Seed 42,30,970022,30,-3.811991670730452,0,2324.6851728184174,29340.535828456665,uav_U1,0.9999998807907104,0.9999998807907104,0.5968984365463257,0.6820582151412964,0.0006870031356811523,0.9650992053250119,0,1
MADDPG Seed 42,30,970022,31,1.1674398939519615,1,191.50154435508037,4699.291430485526,uav_U1,1.0,0.9999998807907104,0.6299854516983032,0.7777669429779053,0.00022023916244506836,0.9712958919657471,0,1
MADDPG Seed 42,30,970022,32,0.5826794470973604,1,1021.7921733677587,16701.96464934335,uav_U1,0.9999998807907104,0.9999997615814209,0.7531155347824097,0.7209407091140747,0.00048148632049560547,0.9629759346593882,0,1
MADDPG Seed 42,30,970022,33,1.0000443514721569,1,921.2477455448874,11527.09208296473,uav_U1,0.9999998807907104,0.9999997615814209,0.6935017704963684,0.7179135084152222,0.00031375885009765625,0.9623918436701762,0,1
MADDPG Seed 42,30,970022,34,1.4536638946211673,1,463.3149626283508,9477.993381043298,uav_U1,1.0,1.0,0.5883734226226807,0.7500427961349487,0.0001500844955444336,0.9530966066213269,0,1
MADDPG Seed 42,30,970022,35,-4.152146353365431,0,2180.7109689758013,27502.732204016673,uav_U1,1.0,0.9999998807907104,0.5586204528808594,0.6591926217079163,0.00021272897720336914,0.957426397226697,0,1
MADDPG Seed 42,30,970022,36,-4.980134893824436,0,3548.940535777308,38195.000079210266,uav_U1,1.0,0.9999998807907104,0.5157312750816345,0.6841910481452942,0.0002200007438659668,0.9647840177747262,0,1
MADDPG Seed 42,30,970022,37,-3.972423254263266,0,1753.5465718200112,70816.85871397829,uav_U1,0.9999998807907104,0.9999998807907104,0.6429068446159363,0.5739472508430481,0.0002211928367614746,0.9573158123700265,0,1
MADDPG Seed 42,30,970022,38,-7.5000923864575615,0,2854.816394469546,37132.21140854428,uav_U1,0.9999998807907104,0.9999997615814209,0.4888530671596527,0.5117630958557129,0.00011169910430908203,0.9574508335807927,0,1
MADDPG Seed 42,30,970022,39,-7.500091962478404,0,9720.068677519104,388703.930768692,uav_U1,1.0,1.0,0.49589237570762634,0.5303465127944946,3.4570693969726562e-06,0.9599868301253385,0,1
MADDPG Seed 42,30,970022,40,-7.500091943926142,0,2356.3818545074996,103050.87314645735,uav_U1,0.9999997615814209,0.9999996423721313,0.7817242741584778,0.7523988485336304,0.0007822513580322266,0.9574278468409231,0,1
MADDPG Seed 42,30,970022,41,0.8261541975513202,1,770.7741219499978,16842.346777967945,uav_U1,0.9999996423721313,0.9999992847442627,0.8247265815734863,0.7696630954742432,0.0015076398849487305,0.9572140287425853,0,1
MADDPG Seed 42,30,970022,42,-6.335084242527596,0,4306.69632172203,169576.1648978736,uav_U1,0.9999998807907104,0.9999997615814209,0.6490091681480408,0.6303755044937134,0.000637352466583252,0.9647163000815966,0,1
MADDPG Seed 42,30,970022,43,-3.727788410883946,0,696.1036826707165,12924.754377749437,uav_U1,0.9999998807907104,0.9999998807907104,0.6664705276489258,0.7237201929092407,0.00036346912384033203,0.9621472730414722,0,1
MADDPG Seed 42,30,970022,44,-3.740796810226,0,831.2719986909052,14540.224835806981,uav_U1,0.9999997615814209,0.9999995231628418,0.8246990442276001,0.7093957662582397,0.0012571215629577637,0.9584014698814409,0,1
MADDPG Seed 42,30,970022,45,1.1961683845562823,1,469.2766045252688,4528.0557396564345,uav_U1,0.9999997615814209,0.9999996423721313,0.6447016000747681,0.6766632795333862,0.0004849433898925781,0.9507205853610096,0,1
MADDPG Seed 42,30,970022,46,-7.500092026798115,0,3812.9626182650054,118168.18803860302,uav_U1,1.0,0.9999998807907104,0.5236936807632446,0.6490877866744995,0.00025588274002075195,0.964069979224539,0,1
MADDPG Seed 42,30,970022,47,-7.136064795535106,0,3045.83372538364,34818.91660523144,uav_U1,1.0,1.0,0.5232478380203247,0.6482119560241699,0.00018161535263061523,0.9616419789398316,0,1
MADDPG Seed 42,30,970022,48,-4.539395592493414,0,2318.6880714523345,62745.73348889465,uav_U1,1.0,1.0,0.5115930438041687,0.6081863641738892,0.00018197298049926758,0.964791162301983,0,1
MADDPG Seed 42,30,970022,49,1.4179391777358572,1,124.83816224396578,2625.4392460716954,uav_U1,1.0,0.9999998807907104,0.688642680644989,0.7742611765861511,0.00031936168670654297,0.9663978525837778,0,1
MADDPG Seed 42,30,970022,50,-5.915000273330413,0,1830.3908474771397,70902.80381519892,uav_U1,0.9999998807907104,0.9999997615814209,0.7512534856796265,0.6902841925621033,0.0006145238876342773,0.9616079130055202,0,1
MADDPG Seed 42,30,970022,51,-6.075320185552931,0,1186.9755842896736,15997.107055776427,uav_U1,0.9999997615814209,0.9999996423721313,0.6900053024291992,0.7780860662460327,0.0005692839622497559,0.9616740775405506,0,1
MADDPG Seed 42,30,970022,52,-6.528528361770133,0,6683.175816613226,185456.2298170304,uav_U1,0.9999998807907104,0.9999998807907104,0.4785945415496826,0.5492498874664307,0.00020056962966918945,0.9591088816237379,0,1
MADDPG Seed 42,30,970022,53,-4.974876705502675,0,4115.567053035289,176035.43654698547,uav_U1,1.0,0.9999998807907104,0.6446027755737305,0.6563214659690857,0.0003407001495361328,0.9657813523622268,0,1
MADDPG Seed 42,30,970022,54,-4.4239993386547685,0,3364.9134142670323,53435.623672976195,uav_U1,1.0,1.0,0.5202635526657104,0.7469114661216736,8.273124694824219e-05,0.9646073719268986,0,1
MADDPG Seed 42,30,970022,55,1.06808136964585,1,699.1273473529868,25757.212632131334,uav_U1,1.0,0.9999998807907104,0.6171094179153442,0.783618688583374,0.00036656856536865234,0.9701904575745348,0,1
MADDPG Seed 42,30,970022,56,-4.164575600399729,0,1276.6586766680534,21377.535321932315,uav_U1,1.0,1.0,0.6059659719467163,0.7653063535690308,0.00024050474166870117,0.9670221185958252,0,1
MADDPG Seed 42,30,970022,57,1.4119674809806642,1,152.5764917508258,3536.2443754347655,uav_U1,0.9999998807907104,0.9999998807907104,0.7045188546180725,0.7585355043411255,0.0003408193588256836,0.9560045327587197,0,1
MADDPG Seed 42,30,970022,58,-3.720041074003459,0,934.4809580508688,29381.7755837857,uav_U1,1.0,1.0,0.6218923926353455,0.7409836053848267,0.00017470121383666992,0.9665523400427221,0,1
MADDPG Seed 42,30,970022,59,0.8409634860942157,1,876.3951911996187,7260.606767756453,uav_U1,0.9999998807907104,0.9999998807907104,0.5553830862045288,0.7046929597854614,0.0001944899559020996,0.9640916198940559,0,1
MADDPG Seed 42,30,970022,60,-7.5000924173084575,0,4635.961866670952,61640.81685937331,uav_U1,0.9999998807907104,0.9999998807907104,0.4988614022731781,0.5906883478164673,0.0003809928894042969,0.9543993956350242,0,1
